comment,sadness,anger,confident,analytical
rv pov rant,0.6791,0.0,0.0,0.0
removed rant,0.711254,0.0,0.0,0.0
 external links  removing inappropriate subjective personal rant,0.0,0.0,0.0,0.801827
rv pov rant,0.6791,0.0,0.0,0.0
 historical significance  split into more paragraphs remove anti-war on drugs rant.,0.541478,0.0,0.0,0.0
cutting out the rant - see talk.,0.73302,0.0,0.0,0.0
deleted some idiots little rant.,0.875155,0.0,0.0,0.0
deleted some idiots little rant.,0.0,0.0,0.0,0.0
rv [[wp:or]] rant,0.0,0.0,0.0,0.0
 external links  zap link to ideological rant/misunderstanding,0.0,0.0,0.0,0.965509
i hate short leader sentences that end a paragraph [end rant],0.750959,0.0,0.0,0.0
i hate short leader sentences that end a paragraph [end rant],0.0,0.0,0.0,0.653099
 soundbites  hardings boyfriends name is darren silver...and i included the actual transcript of silvers background rant,0.0,0.0,0.6821,0.0
 religious arguments  deleting one unsourced rant paragraph i see another but ill leave it,0.0,0.607992,0.0,0.0
 religious arguments  deleting one unsourced rant paragraph i see another but ill leave it,0.0,0.0,0.0,0.560098
very qute and all but this is more of a rant than an article containing information...,0.0,0.0,0.0,0.562568
very qute and all but this is more of a rant than an article containing information...,0.0,0.0,0.898327,0.0
 external links  removing a blog rant,0.559547,0.0,0.0,0.0
 external links  removing a blog rant,0.0,0.0,0.0,0.842108
rv rant,0.6791,0.0,0.0,0.0
=not just a title of god in scripture= jw rant not npov,0.0,0.0,0.0,0.0
some jerk (username=worthadonkey) keeps adding in a rant that says the democratic party is evil and the republican party is the only good party.,0.56221,0.0,0.0,0.0
reverted pov rant,0.663166,0.0,0.0,0.0
 history  revert crazed anti-masonic rant. again.,0.537577,0.0,0.0,0.0
 external links  rv external link -- article is a rant not informational plus was probably a self-promoting edit (user name = grahamasaurus authors first name = graham),0.0,0.0,0.0,0.64763
reverted edits by [[special:contributions/24.141.121.90|24.141.121.90]] to last version by vague rant,0.0,0.0,0.0,0.0
rv - rant by anon,0.6791,0.0,0.0,0.0
reverting rant,0.663166,0.0,0.0,0.0
removed highly inappropriate reference ... one mans personal and highly bigotted rant / blog is not a valid reference,0.0,0.0,0.0,0.743104
 external links  at least this criticism is halfway coherent rather than a juvenile rant.,0.0,0.0,0.0,0.931276
 sir john williams  removed a rather random little rant. he went around preeching he wanted peace during the day and killed dirty whores at night. he also liked doin the hoky,0.0,0.0,0.0,0.0
moved traffic driving planted rant to discussion,0.67302,0.0,0.0,0.0
reverted 1 edit by [[special:contributions/4.255.43.42|4.255.43.42]]; removing original research/rant...again. using [[wp:tw|tw]],0.0,0.0,0.0,0.530786
removed ad-like rant/blabber,0.576923,0.0,0.0,0.0
one fanboys rant is not some people,0.657304,0.0,0.0,0.0
one fanboys rant is not some people,0.0,0.0,0.0,0.0
this whole section is just one ridiculous pov left wing rant - im removing the most pov paragraph but the whole thing desperately needs rewritten,0.679288,0.0,0.0,0.0
this whole section is just one ridiculous pov left wing rant - im removing the most pov paragraph but the whole thing desperately needs rewritten,0.0,0.0,0.0,0.0
 external links  removed rant,0.60129,0.0,0.0,0.0
 external links  removed rant,0.0,0.0,0.0,0.920855
reverted edits by [[special:contributions/24.199.75.58|24.199.75.58]] to last version by vague rant,0.0,0.0,0.0,0.0
 social issues  rm shornes tangential anti-us rant,0.518348,0.0,0.0,0.0
 neds rant ,0.812546,0.0,0.0,0.0
removed anti-wcbs rant added cooperation with sister station kyw,0.622755,0.0,0.0,0.0
reverting anti-spanish rant.,0.589812,0.0,0.0,0.0
rv rant back to abdominator,0.678494,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
 decision to be sworn in on the koran  seemed like too much detail from pragers rant to qualify as npov.,0.656753,0.0,0.0,0.0
 decision to be sworn in on the koran  seemed like too much detail from pragers rant to qualify as npov.,0.0,0.0,0.0,0.0
 decision to be sworn in on the koran  seemed like too much detail from pragers rant to qualify as npov.,0.0,0.0,0.0,0.579367
revert opinionated rant,0.663166,0.0,0.0,0.0
reverted out anti-pope rant. with some modifications the paragraph could be added somewhere else in the article but not where it was.,0.0,0.0,0.0,0.0
rv edit-warring rant; user has been blocked for continuing to make personal attacks,0.620545,0.0,0.0,0.0
rv edit-warring rant; user has been blocked for continuing to make personal attacks,0.0,0.0,0.0,0.589295
removed unsupportable and ridiculous conspiracy rant,0.872215,0.0,0.0,0.0
rv/rant,0.654423,0.0,0.0,0.0
reverted edits by [[special:contributions/66.159.182.213|66.159.182.213]] to last version by vague rant,0.0,0.0,0.0,0.0
delete nonsensical biased rant against jerusalem post,0.629856,0.0,0.0,0.0
 external links  rant by political hack obviously belongs in politics not science,0.694829,0.0,0.0,0.0
 external links  rant by political hack obviously belongs in politics not science,0.0,0.0,0.80026,0.0
 external links  rant by political hack obviously belongs in politics not science,0.0,0.0,0.0,0.762356
delinked green rant since it redirects to the green article linked previously in that sentence,0.0,0.0,0.0,0.72085
removed rant,0.711254,0.0,0.0,0.0
rv nonsense/pov rant,0.802588,0.0,0.0,0.0
undoing edit. i believe someone said he mentioned this in the dvd commentary (or somewhere else) so its not just a \u201crant\u201d.,0.0,0.0,0.0,0.0
reverted to remove rant by 70.25.130.165,0.60761,0.0,0.0,0.0
 musical adaptations  clarification: one last breath is used in pachelbels rant on youtube its the very first thing heard on the guitar before rob actually says anything.,0.0,0.0,0.0,0.681087
removed link to rant site,0.593388,0.0,0.0,0.0
removed link to rant site,0.0,0.0,0.0,0.882284
rv to a proper bio from an editorial rant,0.603907,0.0,0.0,0.0
rv pov rant,0.6791,0.0,0.0,0.0
rv pov rant,0.6791,0.0,0.0,0.0
took out anti-gamespot rant,0.716229,0.0,0.0,0.0
reverted half-rant half pov apologitics.,0.671194,0.0,0.0,0.0
 the rant song  reword,0.569447,0.0,0.0,0.0
rm terrible pov rant. see talk page.,0.58775,0.0,0.0,0.0
rm rant reinstate representative logo. please take your issues to the talk page.,0.0,0.0,0.0,0.77494
rant npov-ed,0.697016,0.0,0.0,0.0
rv uncited feminism rant,0.812546,0.0,0.0,0.0
removed angry rant about school,0.955601,0.0,0.0,0.0
removed angry rant about school,0.0,0.0,0.0,0.0
rv pov rant,0.6791,0.0,0.0,0.0
rv some of that may be correct and relevant but you are going to have to make it more like a sourced scientific argument and less like a rant.,0.613065,0.0,0.0,0.0
rv some of that may be correct and relevant but you are going to have to make it more like a sourced scientific argument and less like a rant.,0.0,0.0,0.0,0.0
reverted edits by [[special:contributions/130.13.185.73|130.13.185.73]] to last version by vague rant,0.0,0.0,0.0,0.0
 the rant song ,0.569447,0.0,0.0,0.0
removed 70.85.114.26s rant,0.711254,0.0,0.0,0.0
im also invited to report you for your contributions; writing just any rant is not what wikipedia is for,0.544125,0.0,0.0,0.0
im also invited to report you for your contributions; writing just any rant is not what wikipedia is for,0.0,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
rv deleted anti-american rant,0.538064,0.0,0.0,0.0
 modern history  removed bolded incoherent rant,0.501397,0.0,0.0,0.0
 modern history  removed bolded incoherent rant,0.0,0.0,0.0,0.842108
 criticism: rv - unreferenced npov. removing rant ,0.579138,0.0,0.0,0.0
 in relation to other terms  remove pov rant.,0.562592,0.0,0.0,0.0
 in relation to other terms  remove pov rant.,0.0,0.0,0.0,0.762356
i decided to rant.,0.800156,0.0,0.0,0.0
i decided to rant.,0.0,0.0,0.97759,0.0
i decided to rant.,0.0,0.0,0.0,0.982476
rmv rant - [[wp:npov]],0.604261,0.0,0.0,0.0
remove rant and restub,0.711254,0.0,0.0,0.0
rant section rewrite,0.660668,0.0,0.0,0.0
rv obviously pov rant.,0.694884,0.0,0.0,0.0
rv obviously pov rant.,0.0,0.0,0.97759,0.0
rv obviously pov rant.,0.0,0.0,0.0,0.762356
revert - this is a long unencylopaedic rant and the style also makes me suspicious of copyvio - i may have a look at using the references eventually but we are not required to fix such a mess,0.0,0.0,0.0,0.863543
revert external site is a poorly written rant,0.523637,0.0,0.0,0.0
remove rant against li,0.667873,0.0,0.0,0.0
edited pov rant. rendered account neutral and balanced. added accurate description of akritas plan and numbes of deaths on each side,0.0,0.0,0.962182,0.0
disputed tag replaces previous editors rant; accurate?,0.730633,0.0,0.0,0.0
disputed tag replaces previous editors rant; accurate?,0.0,0.0,0.967339,0.0
 usefulness of trolling  removing 142 rant,0.783194,0.0,0.0,0.0
removed rant about a non notable person,0.525912,0.0,0.0,0.0
removed rant about a non notable person,0.0,0.0,0.0,0.0
removed rant about a non notable person,0.0,0.0,0.0,0.560098
rv. if youre going to vandalise an encyclopedia with a rant at least try and spell correctly,0.531269,0.0,0.0,0.0
revert pov rant,0.663166,0.0,0.0,0.0
 external links  remove gil white personal rant-site,0.528248,0.0,0.0,0.0
 external links  remove gil white personal rant-site,0.0,0.0,0.0,0.801827
removed attack rant,0.696555,0.0,0.0,0.0
rv irrelevant rant,0.608045,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
he doesnt need to know its name; see yoruichis rant on the subject,0.0,0.0,0.0,0.642915
rv pov rant about rfe/rfl; tweaks,0.518289,0.0,0.0,0.0
rv pov rant about rfe/rfl; tweaks,0.0,0.0,0.0,0.0
 external links  removed link to unrelated rant by naomi klein,0.0,0.0,0.0,0.944551
reverted 2 edits by [[special:contributions/131.109.147.125|131.109.147.125]] to last revision by [[user:vague rant|vague rant]]. using [[wp:twinkle|tw]],0.0,0.0,0.0,0.0
 lies  old guy is more teased as being a lie than a rant,0.702115,0.0,0.0,0.0
rv erasing polotically left-wing. that is the core of the issue. otherise you transform a sentence telling a historic event into a ultra-nationalist rant. there were no ethnic tensions before 1940!,0.516335,0.0,0.0,0.0
reverting pov rant about jews (as though they were a monolithic bloc; many of them opposed zionism). no consensus for this anon. use the talk page to discuss major changes to the article okay?,0.0,0.0,0.0,0.0
reverting pov rant about jews (as though they were a monolithic bloc; many of them opposed zionism). no consensus for this anon. use the talk page to discuss major changes to the article okay?,0.0,0.0,0.0,0.897151
revert rant,0.663166,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
deleted rant against bob and george community.,0.681288,0.0,0.0,0.0
a single persons rant about dr. steger isnt an encyclopedic topic,0.0,0.0,0.0,0.0
rv pov rant,0.6791,0.0,0.0,0.0
s/rant/stub/,0.805731,0.0,0.0,0.0
 external links  (personal rant is not an organization),0.0,0.0,0.0,0.762356
revert pov rant,0.663166,0.0,0.0,0.0
crazy npov rant removed.,0.8184,0.0,0.0,0.0
edited out rant,0.655017,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
reverted inmature fanboy rant,0.554547,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
removed rant by 71.155.151.251,0.711254,0.0,0.0,0.0
pov rant about christian wirth,0.71047,0.0,0.0,0.0
pov rant about christian wirth,0.0,0.0,0.0,0.0
rv; your belligerence aside the quote section aids in the shows context. if you have a problem or rant to make again bring it up in the talk section where it can be resolved (preferably civilized).,0.0,0.0,0.0,0.908592
rv; your belligerence aside the quote section aids in the shows context. if you have a problem or rant to make again bring it up in the talk section where it can be resolved (preferably civilized).,0.0,0.0,0.0,0.0
no need for a rant,0.812546,0.0,0.0,0.0
reverted 1 edit by [[special:contributions/4.255.44.46|4.255.44.46]]; stop adding this personal rant. using [[wp:tw|tw]],0.0,0.0,0.0,0.530786
dumb ass rant.,0.86826,0.0,0.0,0.0
-anon rant,0.812546,0.0,0.0,0.0
the author was being very biased and opinianated almost using some of this article as a rant against shaun earsom,0.0,0.0,0.0,0.522484
removal of semi-articulated rant,0.500293,0.0,0.0,0.0
rv pov rant,0.6791,0.0,0.0,0.0
deleted innaccurate rant - yes the law is awful  but no one is required to go to jail for debt.,0.515701,0.0,0.0,0.0
last paragraph about server problems more of a rant than a fact -- dont we do that enough on the board?,0.596969,0.0,0.0,0.0
last paragraph about server problems more of a rant than a fact -- dont we do that enough on the board?,0.0,0.0,0.0,0.0
last paragraph about server problems more of a rant than a fact -- dont we do that enough on the board?,0.0,0.0,0.0,0.8152
your desperate vie for traffic is almost as embarassing as your incredibly inimical blog rant. wow. fake tattoo. youre sooo interesting.,0.506164,0.0,0.0,0.0
your desperate vie for traffic is almost as embarassing as your incredibly inimical blog rant. wow. fake tattoo. youre sooo interesting.,0.0,0.0,0.0,0.0
 external links  what does this rant add to the article?,0.0,0.0,0.0,0.735673
rv rant,0.6791,0.0,0.0,0.0
reverted 1 edit by [[special:contributions/hua212|hua212]]; rant. using [[wp:tw|tw]],0.0,0.0,0.0,0.77494
reverting non-neutral point of view rant by new editor.,0.0,0.0,0.0,0.895415
 february revolution  cleanup childish rant,0.543524,0.0,0.0,0.0
rv random artist rant.,0.652007,0.0,0.0,0.0
rv random artist rant.,0.0,0.0,0.0,0.0
remove bizarre pov rant/soapboxing,0.568854,0.0,0.0,0.0
rmv rant,0.812546,0.0,0.0,0.0
rev rant by 81.155.24.120,0.646746,0.0,0.0,0.0
removed nutty rant.,0.711254,0.0,0.0,0.0
 confusions  rant about the ps2 elsewhere wikipedia wasnt made for that kind of nonsense.,0.0,0.0,0.0,0.0
rvt rant / plea for attention,0.570725,0.0,0.0,0.0
rvt rant / plea for attention,0.0,0.0,0.0,0.882284
removed pov rant (again),0.666509,0.0,0.0,0.0
adding akiras saturday rant to info box as part of a&e,0.0,0.0,0.0,0.672469
see [[user:d-rock#quick rant]],0.0,0.0,0.0,0.0
rv pov rant,0.6791,0.0,0.0,0.0
revert npov rant,0.663166,0.0,0.0,0.0
 spousal abuse &amp; people trafficking  deleted long unsourced pov rant--wow. other style and pov edits.,0.649583,0.0,0.0,0.0
removed needless biased rant.,0.514502,0.0,0.0,0.0
 miscellaneous  removed some guys rant about his crappy xsara,0.719693,0.0,0.0,0.0
 miscellaneous  removed some guys rant about his crappy xsara,0.0,0.0,0.0,0.0
 development history  deleted rant like statement but the section could use some more sprucing up,0.0,0.0,0.0,0.587989
 development history  deleted rant like statement but the section could use some more sprucing up,0.0,0.0,0.0,0.0
rv pov commentry and also a rant against wikipedia,0.51773,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
remove rant; add reference.,0.0,0.0,0.0,0.920855
removed rant in the origins section against liberal hollywood and the oscar award.,0.0,0.0,0.0,0.589295
 references  -ref adds nothing but someones pov rant,0.0,0.0,0.0,0.0
 references  -ref adds nothing but someones pov rant,0.0,0.0,0.0,0.762356
more rant removed since there are concerns about the sustainability of even many softwood sources.,0.0,0.0,0.0,0.0
removed rant re eds easy diner in london,0.530596,0.0,0.0,0.0
rv unsourced pov rant,0.812546,0.0,0.0,0.0
shift pov rant to talk,0.647821,0.0,0.0,0.0
 anarcho-capitalism  removed pov rant.,0.598481,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with a liberal rant,0.598947,0.0,0.0,0.0
 vagueness  clarified a few points got rid of a bit of rant.,0.0,0.0,0.0,0.0
 vagueness  clarified a few points got rid of a bit of rant.,0.0,0.0,0.0,0.842108
 world war ii  move rant to talk page.,0.578658,0.0,0.0,0.0
rv pov rant,0.6791,0.0,0.0,0.0
lets present his views and not hide them. removing commercial advertisments. trying to add some npov to a hysterically paranoid rant.,0.0,0.0,0.0,0.0
npov. i see no reason for kochs rant against sontag to be in this wiki biography but if it is it should be properly contextualized. kochs attack was politically motivated.,0.0,0.0,0.0,0.857009
rv; any editor who only turns up to rant on the talk page is not contributing usefully,0.587448,0.0,0.0,0.0
rv; any editor who only turns up to rant on the talk page is not contributing usefully,0.0,0.0,0.0,0.0
 diet  slight change ie rm left wing rant,0.0,0.0,0.0,0.0
snipped unsourced pov rant,0.812546,0.0,0.0,0.0
 external links  rm royalist rant -- if the original author insists on restoring it it belongs on the talk page,0.0,0.0,0.0,0.687768
link to transcript of msu rant added,0.0,0.0,0.0,0.801827
 arguments against right-to-work laws  removing rant and pov,0.793595,0.0,0.0,0.0
 arguments against right-to-work laws  removing rant and pov,0.0,0.0,0.0,0.762356
removed prank post contained racist rant,0.581413,0.0,0.0,0.0
 possible and probable benefits  entire section was not encyclopedic at all. it was a rant. deleted.,0.615574,0.0,0.0,0.0
 possible and probable benefits  entire section was not encyclopedic at all. it was a rant. deleted.,0.0,0.0,0.0,0.0
removing pov rant that got inserted into the intro,0.546881,0.0,0.0,0.0
removed conservative rant,0.603358,0.0,0.0,0.0
removed conservative rant,0.0,0.0,0.0,0.955445
rv rant,0.6791,0.0,0.0,0.0
-rant about p. anderson,0.651516,0.0,0.0,0.0
-rant about p. anderson,0.0,0.0,0.0,0.0
articles is full of uncited statements weasel words and conjecture. the final paragraph is almost a rant,0.0,0.0,0.0,0.0
articles is full of uncited statements weasel words and conjecture. the final paragraph is almost a rant,0.0,0.0,0.0,0.726585
added info and sources removed pov rant against scientology,0.0,0.0,0.0,0.724236
 modern adaptations  edit on pachelbel rant,0.588281,0.0,0.0,0.0
removed irrelevant rant about overpriced cables,0.666474,0.0,0.0,0.0
removed irrelevant rant about overpriced cables,0.0,0.0,0.0,0.0
removing unsourced pov-pushing feminist rant from lead,0.508692,0.0,0.0,0.0
removing unsourced pov-pushing feminist rant from lead,0.0,0.0,0.0,0.801827
rv pov rant,0.6791,0.0,0.0,0.0
 scandal  remove pov rant.,0.622345,0.0,0.0,0.0
removing rant reincorporating edggars changes,0.642139,0.0,0.0,0.0
removing rant reincorporating edggars changes,0.0,0.0,0.0,0.882284
rv - pov borderline rant uncited,0.0,0.0,0.0,0.0
rv unexplained deletion of a reference and the inclusion of an unsourced rant,0.0,0.0,0.0,0.589295
removing or (rant-style edit),0.573607,0.0,0.0,0.0
removing or (rant-style edit),0.0,0.0,0.0,0.0
franco certainly was an anti-semite. he would rant and rave about judeo-masonic conspiracies.,0.0,0.0,0.901164,0.0
 proposed alternative measurements  removed rant.,0.0,0.0,0.0,0.982476
this seems to be a simple rant that should be deleted... though the article title seems like something important to include... thoughts?,0.0,0.607588,0.0,0.0
this seems to be a simple rant that should be deleted... though the article title seems like something important to include... thoughts?,0.0,0.0,0.0,0.0
this seems to be a simple rant that should be deleted... though the article title seems like something important to include... thoughts?,0.0,0.0,0.0,0.579367
reverted to revision 135294509 by [[user:vague rant|vague rant]]; edit was nonesense. using [[wp:twinkle|tw]],0.0,0.0,0.0,0.668742
reverted to revision 135294509 by [[user:vague rant|vague rant]]; edit was nonesense. using [[wp:twinkle|tw]],0.0,0.0,0.0,0.0
toning down an incredibly pow rant.,0.592728,0.0,0.0,0.0
toning down an incredibly pow rant.,0.0,0.0,0.80026,0.0
removing pov rant,0.711254,0.0,0.0,0.0
rmv rant,0.812546,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
removed rant,0.711254,0.0,0.0,0.0
remove rant about how proponents of microsoft are removing links or whatever; the basic problem is duplication of information but ive taken the given reference and applied it appropriately.,0.0,0.0,0.0,0.546148
remove rant about how proponents of microsoft are removing links or whatever; the basic problem is duplication of information but ive taken the given reference and applied it appropriately.,0.0,0.0,0.0,0.0
dont know why quadrant was replaced with rant,0.671356,0.0,0.0,0.0
dont know why quadrant was replaced with rant,0.0,0.0,0.0,0.762356
reediting this putting this version up current version was taken off and someone put their rant about westwood up and removed links,0.0,0.0,0.0,0.0
rv silly rant about pigs,0.714937,0.0,0.0,0.0
rv silly rant about pigs,0.0,0.0,0.0,0.0
katrina rant: yes katrina was sad your govement fucked up but this is hardly the place please stop,0.0,0.526632,0.0,0.0
the whole thign should go. this has happened before. its supposed to be a description of toonami uk not an anti-turner rant.,0.531828,0.0,0.0,0.0
the whole thign should go. this has happened before. its supposed to be a description of toonami uk not an anti-turner rant.,0.0,0.0,0.0,0.0
 comparing cfls and incandescent bulbs  rm unsourced badly written and barely comprehensible rant about power factor indian cfls and full-wave rectifiers.,0.0,0.504356,0.0,0.0
 comparing cfls and incandescent bulbs  rm unsourced badly written and barely comprehensible rant about power factor indian cfls and full-wave rectifiers.,0.0,0.0,0.0,0.913368
rm rant leave link,0.0,0.0,0.0,0.920855
reverting pov rant that belongs arguably in the [[barefoot horses]] article if anywhere.,0.0,0.0,0.0,0.840228
reverting pov rant that belongs arguably in the [[barefoot horses]] article if anywhere.,0.0,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
rv - rant,0.6791,0.0,0.0,0.0
revert pov rant,0.663166,0.0,0.0,0.0
remove non-npov whining/rant,0.534471,0.0,0.0,0.0
 famous rant ,0.781031,0.0,0.0,0.0
rvv rant,0.812546,0.0,0.0,0.0
 sexual orientation  deleted pov rant identifying possible homosexuality as perverted and dealing with unsourced material about lawrences ability to control his hormones leave nonsense out,0.551968,0.0,0.0,0.0
 sexual orientation  deleted pov rant identifying possible homosexuality as perverted and dealing with unsourced material about lawrences ability to control his hormones leave nonsense out,0.0,0.0,0.0,0.0
 aftermath  rm political rant unrelated to hockey game,0.0,0.0,0.0,0.762356
added snl rant text,0.66129,0.0,0.0,0.0
no the spaces are necessary. otherwise the little flags overlap in lists longer than 3. also remove criticism rant.,0.0,0.0,0.937689,0.0
rm absurdist rant aimed at damaging content next time use talk,0.0,0.0,0.0,0.653099
rv maxdz8s edit (valuable topical rant for beginners),0.0,0.0,0.0,0.0
rv unsourced pov rant,0.812546,0.0,0.0,0.0
reverted 1 edit by [[special:contributions/thomasinventions|thomasinventions]]; rv original research rant (again). using [[wp:tw|tw]],0.0,0.0,0.0,0.668742
 external links  rm one persons rant,0.0,0.0,0.0,0.842108
 criticism of orv use  removal of extremely biased quote/rant - should be replaced by something objective.,0.51689,0.0,0.0,0.0
nice rant obviously removing it though,0.604301,0.0,0.0,0.0
nice rant obviously removing it though,0.0,0.0,0.0,0.620279
nice rant obviously removing it though,0.0,0.0,0.942582,0.0
adding old names used by different populations (as in here on the top of this article) is great. but adding those names in every single sentence smells like a nationalistic overtone / rant.,0.0,0.0,0.718218,0.0
highly speculative philosophical rant. quite worthy of the wikipedia.,0.0,0.0,0.0,0.0
removed bizarre rant!,0.629042,0.0,0.0,0.0
rmv pov rant,0.812546,0.0,0.0,0.0
 personal effect  rm unreferenced rant,0.0,0.0,0.0,0.970179
deleting disgruntled ex-employee rant,0.678311,0.0,0.0,0.0
reverted 2 edits by [[special:contributions/208.65.188.149|208.65.188.149]]; refless vandalism prosumed bias rant.. using [[wp:twinkle|tw]],0.0,0.0,0.0,0.530786
 powers and abilities  rm ohotmu and new avengers files stats. cmon we all know that its against wikipedia policy to use stats unless theyre actually mentioned in a canon issue of a comic.,0.0,0.0,0.950217,0.0
 powers and abilities  rm ohotmu and new avengers files stats. cmon we all know that its against wikipedia policy to use stats unless theyre actually mentioned in a canon issue of a comic.,0.0,0.0,0.0,0.829888
added category wealthy fictional characters based on canon in the pretty sammy series.,0.0,0.0,0.0,0.821913
added category wealthy fictional characters based on canon in the pretty sammy series.,0.0,0.0,0.0,0.0
 the titanic and doctor who  we dont need every mention esp non canon,0.0,0.0,0.0,0.0
moved [[canon law (catholic church)]] to [[canon law (roman catholic church)]]: rv disputed move,0.0,0.0,0.751512,0.0
i replaced skeptical language regarding the adoption of the nicene creed and the new testament canon with a neutral statement of the facts.,0.0,0.0,0.560944,0.0
i replaced skeptical language regarding the adoption of the nicene creed and the new testament canon with a neutral statement of the facts.,0.0,0.0,0.0,0.860589
its not vandalizing to put the correct info. also your proof is just your opinion because there has never been anything to suggest its not canon.,0.0,0.0,0.0,0.0
its not vandalizing to put the correct info. also your proof is just your opinion because there has never been anything to suggest its not canon.,0.0,0.0,0.0,0.77494
compromise in video game section regarding its canon,0.0,0.0,0.0,0.762356
disambiguation link to [[canon]],0.0,0.0,0.0,0.920855
 see also  fixing wikipedia reference for canon; changed to canon (company).,0.0,0.0,0.0,0.541591
correcting canon law (catholic church) links using [[wikipedia:autowikibrowser|awb]],0.0,0.0,0.0,0.882284
correcting canon law (catholic church) links using [[wikipedia:autowikibrowser|awb]],0.0,0.0,0.849827,0.0
 non-canon resurrections  took out three deletable capations because fair use was added,0.0,0.0,0.0,0.620279
clarify canon get rid of redundant shravakayana =history=,0.0,0.0,0.0,0.988176
 accepted canon  the book of mormon is considered today to be more correct than the bible,0.0,0.0,0.0,0.506763
rv. there are some contradictory points here but i think this is canon,0.0,0.0,0.0,0.908301
rv. there are some contradictory points here but i think this is canon,0.0,0.0,0.0,0.0
[[category:canon law]],0.0,0.0,0.942582,0.0
[[category:canon law]],0.0,0.0,0.0,0.955445
 digital slr cameras  moved content from [[canon eos]],0.0,0.0,0.0,0.762356
the q entity has stated many times that he is omnipotent. it is also accepted star trek canon.,0.0,0.0,0.0,0.0
rv non canon please read the edit message about the infobox or visit [[template talk:infobox digimon]],0.0,0.0,0.0,0.0
rv - although it came packaged with some versions of half-life it doesnt seem to be considered canon by valve,0.0,0.0,0.0,0.705784
rv - although it came packaged with some versions of half-life it doesnt seem to be considered canon by valve,0.0,0.0,0.0,0.0
*major* edits grabbing improved info from the canon page. more edits to come.,0.0,0.0,0.0,0.660331
 recurring deaths and series canon  he didnt die in tweek vs. craig though he does,0.0,0.748725,0.0,0.0
20xx is never stated as a specific year. also i thought it was supposed to be the year of metroid 1 and lastly we dont know what year it officially is in metroid canon. this age is speculated.,0.0,0.0,0.0,0.0
20xx is never stated as a specific year. also i thought it was supposed to be the year of metroid 1 and lastly we dont know what year it officially is in metroid canon. this age is speculated.,0.0,0.0,0.0,0.0
20xx is never stated as a specific year. also i thought it was supposed to be the year of metroid 1 and lastly we dont know what year it officially is in metroid canon. this age is speculated.,0.0,0.0,0.0,0.715468
 eva  thats shown in the manga but its not known if its canon.,0.0,0.0,0.0,0.821913
added new other events and locations section detailing less significant however still confirmed and canon locations in the fictional region.,0.0,0.0,0.0,0.83589
rv lt powers. prestige clases are indeed canon- see the dark side sourcebook for just one example,0.0,0.0,0.0,0.944587
 powers and abilities  never stated in canon to be omega level although probably is,0.0,0.0,0.0,0.560098
disambiguation link to [[canon]],0.0,0.0,0.0,0.920855
 the muktika canon  iastify in progress,0.0,0.0,0.0,0.0
replace canon reference with generic image stabilization reference.,0.0,0.0,0.0,0.931038
 russian mafia  rm gtaiv -- not gtaiii canon,0.0,0.0,0.0,0.0
 expanded universe  star wars visionaries is canon and resurrection was made canon since it was referenced by another source similar to the star wars tales story extinction,0.0,0.0,0.0,0.681087
repairing link to disambiguation page (canon) using [[wp:pop|popups]]; [[wikipedia:disambiguation pages with links|you can help!]],0.0,0.0,0.0,0.820081
moved [[canon eos elan 7n/7ne]] to [[canon eos 30v]]: use of european namespace already established. fits in with existing links / templates,0.0,0.0,0.0,0.924432
he has appeared in later games. ctr is canon. the other games have not been proven non-canon. stop changing it.,0.0,0.0,0.0,0.0
he has appeared in later games. ctr is canon. the other games have not been proven non-canon. stop changing it.,0.0,0.0,0.0,0.857009
 the notion of canon  edit last sentence,0.0,0.0,0.0,0.801827
 relation to canon ,0.0,0.0,0.0,0.955445
canon correction,0.0,0.0,0.97759,0.0
revert as far as i know this is canon infortmation and therefore should be included please stop deleting,0.0,0.0,0.0,0.0
revert as far as i know this is canon infortmation and therefore should be included please stop deleting,0.0,0.0,0.0,0.801827
actually the encounter with herlock sholmes was strictly canon for lupin.,0.0,0.0,0.825035,0.0
moved [[canon ef 24-70mm lens]] to [[canon ef 24-70 mm lens]]: si standard always requires a space between numbers and metric units.,0.0,0.0,0.579436,0.0
correcting canon law (catholic church) links using [[wikipedia:autowikibrowser|awb]],0.0,0.0,0.0,0.882284
correcting canon law (catholic church) links using [[wikipedia:autowikibrowser|awb]],0.0,0.0,0.849827,0.0
yes i know there\u2019s a debate. but its characteristics all suggest it is a baby and the video games are accepted as the canon authority over all other sources.,0.0,0.0,0.0,0.51064
yes i know there\u2019s a debate. but its characteristics all suggest it is a baby and the video games are accepted as the canon authority over all other sources.,0.0,0.0,0.932568,0.0
